file,rank,score,inlier_weight_frac,mae_in_deg_weighted,mae_all_deg_weighted,dir_vx,dir_vy,dir_vz,dir_az_deg,dir_el_deg,Lx,Ly,Lz,num_inliers,angle_thresh_deg,n_iters,N
Portrait-of-Madame-Cordier_1874_0_ev-50_points.json.gz,1,0.543020708,0.486075188,0.895130955,8.337417702,-0.753388978,-0.422708845,-0.503708527,-150.7042415,-30.24565897,0.055309723,0.000478427,0.000598381,121077,4,600,416751
Portrait-of-Madame-Cordier_1874_0_ev-50_points.json.gz,2,0.13592199,0.264419741,1.945377682,9.010564066,-0.446824336,-0.210570152,-0.869487334,-154.7674033,-60.39911895,0.061612055,0.000322364,0.000935109,172190,4,600,416751
Portrait-of-Madame-Cordier_1874_0_ev-50_points.json.gz,3,0.049901655,0.088195609,1.767387452,11.98996529,-0.203359958,0.407950058,-0.890068243,116.4959011,-62.88182355,0.066311117,-0.000180386,0.000351438,75440,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-25_points.json.gz,1,0.607969662,0.54514674,0.896666669,10.98480271,-0.870143431,-0.041585824,-0.491040761,-177.2638067,-29.40901072,0.054223995,-3.24E-05,0.000405201,149935,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-25_points.json.gz,2,0.036715894,0.071423239,1.945293833,76.28784863,0.897471006,0.09554877,-0.430599844,6.077072915,-25.5056338,0.139749905,-0.00058987,0.000287521,42592,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-25_points.json.gz,3,0.017077908,0.015129356,0.885901222,13.18523338,-0.28316504,0.07771839,-0.955917053,164.6523454,-72.92418625,0.064980479,-0.000688334,0.008406315,12629,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-25_points.json.gz,1,0.596170852,0.632239011,1.060498702,8.485349331,-0.957783119,0.073616842,-0.277906562,175.6047904,-16.13530145,0.054847234,-0.000313876,5.61E-05,194881,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-25_points.json.gz,2,0.258416647,0.449357222,1.738885516,9.051103699,-0.80983989,-0.423588897,-0.405871653,-152.3880643,-23.94576094,0.058219508,0.001603232,0.000250315,173316,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-25_points.json.gz,3,0.225272545,0.352081551,1.562912714,9.489480517,-0.769356964,0.628802979,-0.112679525,140.7405346,-6.469801636,0.059241605,-0.003701141,0.000164136,97911,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-00_points.json.gz,1,0.458156905,0.408458374,0.891524084,13.24290507,-0.869847663,-0.026754083,-0.492594419,-178.2382974,-29.51124831,0.054275006,-2.26E-05,0.000382798,139452,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-00_points.json.gz,2,0.163910789,0.316153285,1.928812151,12.71531326,-0.51019999,-0.199030326,-0.836709567,-158.6891157,-56.79427187,0.060512097,0.000280768,0.001009296,154514,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-00_points.json.gz,3,0.11147572,0.169576042,1.521191614,13.066101,-0.71028995,0.475843636,-0.518710923,146.1807336,-31.2458224,0.058754928,-0.002376564,0.002256804,67449,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-00_points.json.gz,1,0.551963109,0.427229012,0.77401633,18.65846962,-0.971760238,0.110231048,-0.208641215,173.5283502,-12.04273588,0.053334187,-1.64E-05,0.000216936,137770,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-00_points.json.gz,2,0.052349273,0.101498921,1.938878285,56.38999886,0.907014325,0.04277441,0.418921668,2.700044144,24.76652658,0.122020223,0.000154925,-0.000241709,49935,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-00_points.json.gz,3,0.042141071,0.085133473,2.020200936,28.53969871,0.526593883,0.064568144,0.847661393,6.990411289,57.95821334,0.091006372,0.000294736,0.001323884,43389,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-25_points.json.gz,1,0.887489714,0.486058254,0.547676619,19.53977956,-0.957615006,0.230909573,-0.172204149,166.4430719,-9.915997737,0.052639044,-0.000139,0.00013876,129694,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-25_points.json.gz,2,0.067508363,0.055058006,0.815572124,32.83781632,0.001972067,-0.011241221,-0.999934871,-80.04975372,-89.34607525,0.070775423,0.00028287,0.025483709,47680,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-25_points.json.gz,3,0.053298687,0.094377222,1.770722197,19.6110461,-0.5188657,-0.013394049,-0.854750832,-178.5212896,-58.7322187,0.070622687,8.02E-05,0.003798559,53522,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-00_points.json.gz,1,0.42908793,0.454258794,1.05866032,7.014729559,-0.912730126,0.009585847,-0.408450522,179.3982796,-24.10753613,0.054825773,-0.000113302,9.01E-05,161143,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-00_points.json.gz,2,0.258091937,0.510886584,1.979474182,6.616965595,-0.606947054,-0.230790081,-0.760494058,-159.1808202,-49.50777231,0.059604627,0.000246904,0.000294768,213161,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-00_points.json.gz,3,0.114350016,0.204558048,1.78887542,8.626833471,-0.235697442,0.115067096,-0.9649903,153.9784472,-74.7942768,0.064552844,-0.000266159,0.002046126,113284,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-50_points.json.gz,1,1.263288864,0.456418194,0.361292609,19.27037987,-0.964474028,0.211445176,-0.15836915,167.634469,-9.112248532,0.051987323,-9.92E-05,8.25E-05,118805,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-50_points.json.gz,2,0.155269621,0.128293643,0.826262645,26.21551886,-0.005677804,-0.024148428,-0.999692261,-103.2311243,-88.57852146,0.070645222,0.000446284,0.01849544,66749,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no-2)_1893_0_ev-50_points.json.gz,3,0.089024939,0.18401306,2.066982264,17.61880234,-0.552248102,0.028470005,-0.83319355,177.0488476,-56.42820421,0.069707297,-0.000542995,0.00134935,60252,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-50_points.json.gz,1,0.57059451,0.56667707,0.99313346,8.648903805,-0.839939299,-0.034796035,-0.541563671,-177.6277731,-32.79014828,0.054687247,6.34E-06,0.000518475,163806,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-50_points.json.gz,2,0.125108208,0.185085835,1.479405012,9.561721057,-0.459942597,-0.145190516,-0.875998014,-162.480607,-61.16331123,0.061530728,0.000327194,0.001216135,110159,4,600,416751
Portrait-of-Madame-X-Dressed-for-the-Matinee_1878_0_ev-50_points.json.gz,3,0.10071483,0.156654787,1.555428193,9.929176169,-0.657117402,-0.563813253,-0.500311238,-139.3700789,-30.02059347,0.060311618,0.003598456,0.003076216,60042,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-50_points.json.gz,1,0.647812156,0.425711181,0.657151195,24.34648649,-0.986063401,-0.05077098,-0.158433824,-177.0525259,-9.116001449,0.053026149,5.81E-05,-4.14E-05,197906,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-50_points.json.gz,2,0.07240929,0.139616618,1.928157904,24.0011952,-0.77883304,0.172154949,-0.603143242,167.5356384,-37.095349,0.05849939,-0.00078904,0.002399388,91637,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-50_points.json.gz,3,0.070314281,0.138392508,1.968198149,72.85374845,0.98937292,0.086202131,0.117091495,4.979494569,6.724274022,0.219561463,0.000567951,-0.002098449,39393,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-50_points.json.gz,1,0.736731899,0.689243078,0.935540246,6.162640595,-0.862045186,0.454887823,-0.223506521,152.1800869,-12.91507177,0.054542096,-0.000513592,0.000137416,196841,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-50_points.json.gz,2,0.190704097,0.370254644,1.94151284,6.889987842,-0.725749888,0.161000547,-0.668854187,167.4920487,-41.97869192,0.058095679,-4.06E-05,0.000889561,250249,4,600,416751
Portrait-of-Madame-Sisley_1873_0_ev-50_points.json.gz,3,0.073928526,0.144523029,1.954901083,8.19663893,-0.616318196,-0.366520539,-0.697004,-149.260318,-44.18712602,0.059298422,0.001262127,0.002168367,122667,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-25_points.json.gz,1,0.788771683,0.607238263,0.769852021,11.23176722,-0.965913173,0.001369867,-0.25886264,179.9187426,-15.00258595,0.053203086,-1.60E-05,6.04E-05,206964,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-25_points.json.gz,2,0.102078115,0.17726039,1.736516076,14.00804936,-0.27772505,-0.131308917,-0.951644243,-154.695129,-72.10929306,0.067045072,0.000109477,0.00138805,101768,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-25_points.json.gz,3,0.078715451,0.196313511,2.493963141,12.55486803,-0.795301571,-0.486145238,-0.362157727,-148.5637412,-21.23276867,0.060358544,0.003085761,0.001469179,70220,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-00_points.json.gz,1,0.543622576,0.482712529,0.887954265,8.512194022,-0.926011074,0.010404848,-0.377352924,179.3562401,-22.16981275,0.053981647,-1.40E-05,0.000221449,172474,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-00_points.json.gz,2,0.132555306,0.270676264,2.041986393,8.770479547,-0.630572245,0.312412221,-0.710476775,153.6442348,-45.27372031,0.060304703,-0.001594589,0.003557528,111527,4,600,416751
Portrait-of-Margaret-Milligan-Sloan-(no_ev-00_points.json.gz,3,0.101953419,0.221109796,2.168732501,8.638879457,-0.703563889,-0.428674468,-0.5667769,-148.6464647,-34.52577362,0.059760109,0.001822674,0.002093156,96285,4,600,416751
Portrait-of-Master-St_ev-25_points.json.gz,1,0.298260976,0.248409762,0.832859419,13.67896025,-0.955745701,0.0472165,-0.290380365,177.1717283,-16.88072931,0.053546265,4.34E-05,0.000245826,97542,4,600,416751
Portrait-of-Master-St_ev-25_points.json.gz,2,0.116099012,0.243901712,2.100806817,10.74379992,-0.613733334,-0.050605037,-0.787889919,-175.2863717,-51.98875612,0.064321992,0.000396074,0.000264971,87435,4,600,416751
Portrait-of-Master-St_ev-25_points.json.gz,3,0.107332417,0.22095989,2.058649086,11.61181939,-0.125701932,0.045274408,-0.991034435,160.1923629,-82.32194074,0.070423508,-1.18E-05,0.000244585,82982,4,600,416751
Portrait-of-Master-St_ev-00_points.json.gz,1,0.301723263,0.294131398,0.974837317,9.59673814,-0.978564539,-0.170452358,-0.115574377,-170.1190071,-6.636755346,0.054192515,7.13E-05,0.000129394,120190,4,600,416751
Portrait-of-Master-St_ev-00_points.json.gz,2,0.126793159,0.269658227,2.12675592,7.949734103,-0.744982783,-0.487416599,-0.45544013,-146.8046568,-27.09325654,0.064643701,0.001273145,0.000224052,106961,4,600,416751
Portrait-of-Master-St_ev-00_points.json.gz,3,0.124527974,0.28853014,2.316989553,8.273580234,-0.906947881,0.355476075,-0.22601394,158.5974214,-13.06250865,0.061692377,-0.003545478,0.000789852,115134,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-00_points.json.gz,1,0.384885388,0.394064055,1.023846795,5.537309491,-0.841708965,0.026199878,-0.539295452,178.2171297,-32.6356901,0.054792805,8.34E-06,0.000483614,139886,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-00_points.json.gz,2,0.19615075,0.415120987,2.116335473,4.694716501,-0.474721921,0.221265487,-0.851868935,155.0100117,-58.41553062,0.061071312,-0.000246797,0.001003785,172628,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-00_points.json.gz,3,0.087321996,0.168649897,1.931355406,9.414163265,-0.01677623,0.47773713,-0.87834264,92.01117377,-61.44307877,0.070347027,-0.000595602,0.00100962,84974,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-25_points.json.gz,1,0.519835413,0.550206098,1.058422655,12.76835891,-0.794116339,-0.008567933,-0.607705381,-179.3818446,-37.4237714,0.055358361,2.34E-05,0.00092512,132756,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-25_points.json.gz,2,0.034581974,0.069146944,1.999507265,81.80527894,0.994550418,0.082855529,-0.06328055,4.762287332,-3.628132648,0.178494596,0.001222974,0.000543586,43548,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-25_points.json.gz,3,0.032592247,0.021585984,0.662303257,13.24513355,-0.501252621,0.44130527,-0.744308718,138.6391507,-48.09975739,0.060610541,-0.002472022,0.004172698,8060,4,600,416751
Portrait-of-Master-St_ev-50_points.json.gz,1,0.358148656,0.355715201,0.993204461,7.739498923,-0.875281013,0.032820869,-0.482499678,177.8525563,-28.84878759,0.054541986,-1.57E-06,0.00042476,144247,4,600,416751
Portrait-of-Master-St_ev-50_points.json.gz,2,0.129349818,0.268858041,2.078533353,6.36338346,-0.499267761,-0.064147315,-0.864069919,-172.6785894,-59.77667123,0.062190534,9.31E-05,0.00050519,110743,4,600,416751
Portrait-of-Master-St_ev-50_points.json.gz,3,0.118939047,0.231699051,1.948047651,12.10621,0.143043361,-0.034886041,-0.989101391,-13.70598434,-81.53321763,0.076001677,3.31E-05,0.001099028,100229,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-25_points.json.gz,1,0.319510489,0.425659918,1.332224176,17.6212306,-0.788088414,-0.548832309,-0.278746746,-145.1462778,-16.18542084,0.055743722,0.000767943,0.000395324,113415,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-25_points.json.gz,2,0.04662323,0.092503443,1.984062388,64.22783929,0.996065152,-0.026693117,0.084508524,-1.535077283,4.847763666,0.166853927,-0.000578981,0.000141396,52664,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-25_points.json.gz,3,0.035477978,0.016419016,0.46279357,17.76959076,-0.233728514,-0.710504074,-0.663743129,-108.2092171,-41.58597382,0.063915534,0.000564801,0.000524249,6648,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-00_points.json.gz,1,0.327402933,0.324250179,0.990369417,14.88763747,-0.920026273,-0.284152478,-0.269831477,-162.8365622,-15.65423898,0.054002564,9.88E-05,0.000211596,118587,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-00_points.json.gz,2,0.121850471,0.270334262,2.21857279,13.34218298,-0.631768758,-0.748107752,-0.202985289,-130.1807237,-11.71158516,0.060575711,0.003302087,0.000696493,93453,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-00_points.json.gz,3,0.107137316,0.12927066,1.20658756,15.48234009,0.017877273,-0.053764997,0.998393574,-71.60763895,86.75192406,0.071330822,0.000238408,-0.004559255,63294,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-25_points.json.gz,1,0.532990557,0.472048554,0.885659257,4.262275728,-0.854155108,0.102263744,-0.509863882,173.1727582,-30.65476341,0.054313876,-3.66E-05,0.000325422,156730,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-25_points.json.gz,2,0.210875097,0.429528474,2.03688472,4.273385153,-0.474592158,0.255808423,-0.842213948,151.6750286,-57.37465085,0.060867315,-0.000434001,0.00112531,188117,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-25_points.json.gz,3,0.144168167,0.253238879,1.756550977,4.904016873,-0.618594573,0.619227859,-0.483629624,134.9706867,-28.92272806,0.060481635,-0.003653348,0.002755955,74457,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-50_points.json.gz,1,0.591986236,0.516690491,0.872807285,14.63652621,-0.82599982,-0.531126267,-0.188756948,-147.2585711,-10.88024999,0.05462165,0.00066352,0.00023785,132041,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-50_points.json.gz,2,0.040483433,0.080131165,1.979355998,84.52629766,0.996240684,-0.069917744,0.051146928,-4.014525801,2.931782337,0.217384465,-0.000548298,0.000269292,44482,4,600,416751
Portrait-of-Mrs--H--O--Hevemeyer_1896_0_ev-50_points.json.gz,3,0.026292781,0.017673254,0.672170343,14.6836168,-0.462861683,-0.699234638,-0.544821056,-123.5027561,-33.01243609,0.061451204,0.00439494,0.003423999,5639,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-50_points.json.gz,1,0.550079182,0.44648435,0.811671873,3.611728819,-0.848942315,0.110691302,-0.51676337,172.5712667,-31.11539409,0.054210808,6.01E-06,0.000260783,154057,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-50_points.json.gz,2,0.215333876,0.448796649,2.084188709,3.774443013,-0.474147912,0.276599953,-0.835868544,149.7423303,-56.70638556,0.061052891,-0.000553247,0.001455756,200654,4,600,416751
Portrait-of-Master-St--Pierre_1892_0_ev-50_points.json.gz,3,0.111124991,0.259549768,2.335655151,4.909371723,-0.573697224,-0.269877822,-0.773328815,-154.806836,-50.65376191,0.061768409,0.001810229,0.004625237,137470,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-25_points.json.gz,1,0.570166821,0.510007815,0.894487763,12.51235616,-0.819938259,-0.254797175,-0.512620376,-162.7372811,-30.83852986,0.054738487,0.000326586,0.000667542,129923,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-25_points.json.gz,2,0.023785215,0.023836944,1.002173863,20.38258359,0.138268135,-0.666579187,0.732498539,-78.28135602,47.0962664,0.075897275,0.000725326,-0.000797442,16115,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-25_points.json.gz,3,0.023520046,0.042960906,1.826564547,63.62919018,0.809112639,-0.13677618,0.571514667,-9.594838053,34.85591577,0.124094883,-0.000228174,8.34E-06,28995,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-00_points.json.gz,1,0.382707057,0.31731637,0.829135448,15.21090955,-0.852984659,-0.20439884,-0.48024815,-166.5244323,-28.70161035,0.054275443,0.000119826,0.0005553,94850,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-00_points.json.gz,2,0.119172738,0.171942321,1.442798119,13.93649472,-0.036259894,-0.317275277,0.947640026,-96.51977716,71.37695172,0.069684274,0.000264438,-0.000657579,84810,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-00_points.json.gz,3,0.060500001,0.147624591,2.440074853,13.38364753,-0.536072047,-0.258016558,0.803774979,-154.2980471,53.49211355,0.06737122,-0.002123938,0.005573307,64957,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-00_points.json.gz,1,0.288458763,0.345640417,1.198230643,7.765311035,-0.770846298,-0.006306838,-0.63698996,-179.5312332,-39.56773281,0.055733931,1.14E-05,0.00079426,131922,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-00_points.json.gz,2,0.214651478,0.437650264,2.038886721,7.204302548,-0.22570493,0.02814465,-0.973789075,172.8920972,-76.8528385,0.064962226,-3.87E-05,0.001174265,187971,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-00_points.json.gz,3,0.101723035,0.223503842,2.197179237,7.508237013,-0.522395228,0.512781741,-0.681291503,135.5320795,-42.94464826,0.062355257,-0.003521443,0.00460164,86441,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-50_points.json.gz,1,0.65535386,0.557766149,0.851090576,9.712676825,-0.818016893,-0.275771466,-0.504775653,-161.3699081,-30.31646087,0.054805934,0.000415642,0.000765609,124454,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-50_points.json.gz,2,0.037754534,0.074070343,1.96189164,28.85680043,0.417360353,-0.473759029,0.775475801,-48.62140243,50.8481903,0.087779642,0.000410277,-0.000567764,45220,4,600,416751
Portrait-of-Mrs-Havemeyer-and-Her-Daughter-Electra_1895_0_ev-50_points.json.gz,3,0.020743811,0.042531914,2.050341385,15.99985637,-0.038916875,-0.721116832,0.691719591,-93.08911345,43.76638398,0.071786862,0.001656502,-0.00146188,33395,4,600,416751
Portrait-of-Mrs-William-Harrison_1890_0_ev-25_points.json.gz,1,0.489245342,0.502855889,1.02781847,16.90351071,-0.849390132,-0.221584624,-0.478995467,-165.3788361,-28.6198149,0.05471672,0.00020133,0.000601369,150341,4,600,416751
Portrait-of-Mrs-William-Harrison_1890_0_ev-25_points.json.gz,2,0.039914992,0.079861024,2.000776683,73.327668,0.991811657,0.047145951,-0.11868823,2.721516879,-6.816402682,0.168599584,0.00050227,0.000206349,41441,4,600,416751
Portrait-of-Mrs-William-Harrison_1890_0_ev-25_points.json.gz,3,0.029610638,0.01891155,0.638673169,16.74664533,-0.52414727,-0.629221777,-0.573889881,-129.7945952,-35.02192689,0.060161897,0.003351829,0.003057192,6855,4,600,416751
Portrait-of-Mrs-William-Harrison_1890_0_ev-50_points.json.gz,1,0.452271209,0.439142767,0.970971191,20.34618481,-0.814001467,-0.311861167,-0.490045124,-159.0371076,-29.3435475,0.055298213,0.000592317,0.001007636,116920,4,600,416752
Portrait-of-Mrs-William-Harrison_1890_0_ev-50_points.json.gz,2,0.052843106,0.10361538,1.960810708,54.14871346,0.964813443,0.221529629,-0.141632074,12.93147316,-8.142298353,0.133903617,0.000132973,-0.000333863,57808,4,600,416752
Portrait-of-Mrs-William-Harrison_1890_0_ev-50_points.json.gz,3,0.0334773,0.042279083,1.262916971,34.25078905,0.739139466,0.649470192,0.178497394,41.30526292,10.28224947,0.096543679,0.000309796,0.000606445,28054,4,600,416752
Portrait-of-Mrs-William-Harrison_1890_0_ev-00_points.json.gz,1,0.414664378,0.448916221,1.082600364,12.5435928,-0.863292715,-0.059706395,-0.501159491,-176.0436529,-30.076741,0.054761233,-1.57E-05,0.000443049,161749,4,600,416751
Portrait-of-Mrs-William-Harrison_1890_0_ev-00_points.json.gz,2,0.131627497,0.284397658,2.160623981,12.03195586,-0.585643576,-0.563357858,-0.582794582,-136.111154,-35.64733968,0.060605583,0.001728198,0.001897486,110906,4,600,416751
Portrait-of-Mrs-William-Harrison_1890_0_ev-00_points.json.gz,3,0.047374518,0.089884762,1.897321977,22.04315778,0.278387569,0.63955417,0.716568786,66.47728803,45.77191484,0.081777137,-0.000758424,-0.000847945,43331,4,600,416751
Portrait-of-Mrs_ev-00_points.json.gz,1,0.591995225,0.453492182,0.766039271,14.55699856,-0.947743957,-0.174663112,-0.266972263,-169.5579231,-15.48417802,0.053232987,-8.01E-05,9.52E-05,150290,4,600,416751
Portrait-of-Mrs_ev-00_points.json.gz,2,0.118285848,0.155329716,1.313171445,15.71749296,-0.098185212,-0.017854794,0.995007975,-169.6934942,84.27260897,0.070591097,1.51E-05,-0.000887702,76123,4,600,416751
Portrait-of-Mrs_ev-00_points.json.gz,3,0.040186971,0.100780192,2.507781753,14.76284751,-0.608853834,-0.074065216,0.789817291,-173.0642206,52.16844033,0.06776125,0.00075403,0.005302323,43477,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-25_points.json.gz,1,0.624409698,0.426887921,0.683665385,21.09468999,-0.929774013,0.047289697,-0.36508077,177.0883599,-21.41255349,0.053417128,-9.94E-05,9.64E-05,99382,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-25_points.json.gz,2,0.302649991,0.188467792,0.622724251,20.88172434,-0.780466144,-0.494650045,-0.382353149,-147.6339692,-22.4795185,0.055864506,0.001545962,0.001184255,38530,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-25_points.json.gz,3,0.052404133,0.103459299,1.974257412,57.52525532,0.972331028,0.187361695,0.139527661,10.90683244,8.020514972,0.151595669,0.000772305,-0.001116028,47061,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-50_points.json.gz,1,0.08195342,0.162522204,1.983103605,17.28068946,0.964698267,0.17006232,0.201087196,9.997695162,11.60054247,0.148495328,0.000134903,8.42E-05,51434,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-50_points.json.gz,2,0.063696971,0.117801661,1.849406581,20.15999065,0.316540581,0.079643992,0.945229546,14.12289708,70.94919999,0.081692889,-2.40E-05,-0.000348156,69152,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-50_points.json.gz,3,0.053342584,0.101154488,1.896316733,16.66241963,0.699723939,0.310420033,0.643448376,23.92361296,40.04943946,0.098073555,-0.000516882,0.000145169,54111,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-00_points.json.gz,1,0.432560365,0.354354405,0.819201205,13.79900694,-0.957982009,0.027162025,-0.285539304,178.3759063,-16.59108805,0.053711617,-1.84E-05,0.00031463,110663,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-00_points.json.gz,2,0.17114068,0.333243668,1.947190448,12.82074308,-0.940088147,-0.281286494,0.192645226,-163.342139,11.10719699,0.057111451,0.00069475,0.001437181,132664,4,600,416751
Portrait-of-a-Lady-(Miss-My-Ellison)_1877_0_ev-00_points.json.gz,3,0.140649231,0.305793891,2.174158719,12.53871664,-0.900067434,0.227078952,0.371905584,165.8402777,21.8331877,0.058889425,-0.001594919,0.002105352,120701,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-50_points.json.gz,1,0.773976332,0.578989224,0.748069968,4.417005551,-0.826074095,-0.018005916,-0.563273803,-178.7513231,-34.28250677,0.054428103,2.55E-05,0.0007577,114219,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-50_points.json.gz,2,0.124843662,0.255980264,2.050405557,5.394161271,-0.433400088,0.012870504,-0.901109713,178.2990107,-64.30431956,0.061685843,-3.21E-05,0.001963318,171836,4,600,416751
Portrait-of-Mie-Louise-Durand-Ruel_1911_0_ev-50_points.json.gz,3,0.041870945,0.077206381,1.843912047,9.783057973,-0.556606493,-0.492040793,-0.669391568,-138.5232801,-42.02012305,0.065235828,0.006388421,0.008648321,44905,4,600,416751
Portrait-of-Mrs_ev-25_points.json.gz,1,0.962021944,0.674385204,0.70100713,10.32575266,-0.95514721,-0.152426887,-0.253889447,-170.9329252,-14.70778967,0.052998698,5.89E-05,7.20E-05,202860,4,600,416751
Portrait-of-Mrs_ev-25_points.json.gz,2,0.266522469,0.013033851,0.048902387,10.78150367,-0.96571694,0.237473583,0.104867004,166.1848513,6.019504124,0.050993546,-0.000110578,-4.86E-05,5794,4,600,416751
Portrait-of-Mrs_ev-25_points.json.gz,3,0.031041284,0.061120741,1.9690136,102.7068129,0.987049376,0.090765306,-0.132269381,5.253926227,-7.600750921,0.175039001,-0.002539096,-0.000827341,34540,4,600,416751
Portrait-of-Mrs_ev-50_points.json.gz,1,0.934341319,0.744245438,0.79654457,5.179977002,-0.93958557,-0.172910485,-0.295433447,-169.5726143,-17.18353055,0.053316709,6.09E-05,7.86E-05,203988,4,600,416751
Portrait-of-Mrs_ev-50_points.json.gz,2,0.045527182,0.081247183,1.784585238,17.12035709,-0.049876402,0.068306954,0.996416833,126.1361881,85.14822184,0.073669902,-0.000229018,-0.003363746,71831,4,600,416751
